Set	ID	Number	Name	Faction	Type	Glory/Cost	Name	Faction	Type	Glory/Cost	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Nethermaze	2816	NM96	Woodcutter's Strength	Hexbane's Hunters	Upgrade		Woodcutter's Strength	Hexbane's Hunters	Upgrade	-	+1 Damage to this fighter's Range 1 **Attack actions** for each **success** or **critical success** in the attack roll.	-	-	Aemos Duncarrow	Hexbane's Hunters expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2817	NM97	A Brutal Reckoning	Gorechosen of Dromm	Objective	1	A Brutal Reckoning	Gorechosen of Dromm	Objective	1	**Surge, Dual:** Score this immediately after: \n A friendly fighter's **Attack action** takes an enemy fighter out of action. \n *If:* That friendly fighter had one or more blood tithe counters and/or one or more wound counters.	1	Surge	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2818	NM98	A Potent Offering	Gorechosen of Dromm	Objective	1	A Potent Offering	Gorechosen of Dromm	Objective	1	**Surge, Dual:** Score this immediately after: \n An enemy fighter is taken out of action. \n *If:* A **Domain** gambit is persisting.	1	Surge	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2819	NM99	A Puissant Strike	Gorechosen of Dromm	Objective	1	A Puissant Strike	Gorechosen of Dromm	Objective	1	**Surge, Dual:** Score this immediately after: \n A friendly fighter's **Attack action** takes an enemy fighter out of action. \n *If:* The damage **dealt** by that **Attack action** was exactly enough to take that enemy fighter out of action.	1	Surge	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2820	NM100	A Worthy Offering	Gorechosen of Dromm	Objective	1	A Worthy Offering	Gorechosen of Dromm	Objective	1	Score this in an end phase if your warband has two or more blood tithe counters.	1	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2821	NM101	Blood Claim	Gorechosen of Dromm	Objective	1	Blood Claim	Gorechosen of Dromm	Objective	1	Score this in an end phase if one or more friendly fighters each hold an objective within 1 hex of no one's territory.	1	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2822	NM102	Consecrated in Blood	Gorechosen of Dromm	Objective	2	Consecrated in Blood	Gorechosen of Dromm	Objective	2	**Dual:** Score this in an end phase if: \n No enemy fighters hold objectives \n *And:* One or more friendly fighters each hold an objective within 1 hex of no one's territory.	2	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2823	NM103	Glorious Battle	Gorechosen of Dromm	Objective	2	Glorious Battle	Gorechosen of Dromm	Objective	2	Score this in an end phase if four or more fighters each have one or more Charge tokens and/or one or more blood tithe counters.	2	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2824	NM104	Grim Satisfaction	Gorechosen of Dromm	Objective	3	Grim Satisfaction	Gorechosen of Dromm	Objective	3	**Hybrid:** Score this in an end phase if: \n Four or more fighters each have one or more wound counters. \n *Or:* One or more friendly fighters in no one's territory each have a total of eight blood tithe counters and/or wound counters.	3	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2825	NM105	Hack and Slash	Gorechosen of Dromm	Objective	1	Hack and Slash	Gorechosen of Dromm	Objective	1	Score this in an end phase if two or more successful **Attack actions** were made during your activations in the previous phase.	1	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2826	NM106	The Blood God's Due	Gorechosen of Dromm	Objective	1	The Blood God's Due	Gorechosen of Dromm	Objective	1	Score this in an end phase if three or more fighters each have one or more wound counters and/or one or more blood tithe counters.	1	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2827	NM107	Untouchable Fury	Gorechosen of Dromm	Objective	1	Untouchable Fury	Gorechosen of Dromm	Objective	1	**Surge, Dual:** Score this immediately after: \n A friendly fighter is dealt damage by an enemy fighter's **Attack action** \n *If:* That friendly fighter is not taken out of action by that damage.	1	Surge	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2828	NM108	Worshipped in Battle	Gorechosen of Dromm	Objective	2	Worshipped in Battle	Gorechosen of Dromm	Objective	2	**Dual:** Score this in an end phase if: \n Two or more surviving friendly fighters each have one or more blood tithe counters \n *And:* Those fighters are within 1 hex of no one's territory.	2	End	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2829	NM109	Blood Boil	Gorechosen of Dromm	Ploy		Blood Boil	Gorechosen of Dromm	Ploy	-	**Prayer** \n **Choose** a fighter within 2 hexes of a friendly Dromm. **Deal** 1 damage to the chosen fighter.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2830	NM110	Blood-curdling Roar	Gorechosen of Dromm	Ploy		Blood-curdling Roar	Gorechosen of Dromm	Ploy	-	**Reaction:** Use this before you would **remove** one or more blood tithe counter from a friendly fighter with zero or more blood tithe counters. When you do, you are considered to **remove** one additional blood tithe counter.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2831	NM111	Brazen-edged Fury	Gorechosen of Dromm	Ploy		Brazen-edged Fury	Gorechosen of Dromm	Ploy	-	**Choose** one friendly fighter and pick one of the following effects: \n The first **Attack action** made by the chosen fighter in the next activation has **Cleave**. Or, **re-roll** one attack dice in the attack roll for the first **Attack action** made by the chosen fighter in the next activation. When you play this card you can **remove** one of the chosen fighter's blood tithe counters. If you do, gain both effects.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2832	NM112	Call of Blood	Gorechosen of Dromm	Ploy		Call of Blood	Gorechosen of Dromm	Ploy	-	*(Errata update)* **Prayer** \n **Choose** up to two fighters. **Push** each chosen fighter 1 hex towards the nearest fighter from an enemy warband. If a chosen friendly fighter has one or more blood tithe counters, you can **remove** one of that fighter's blood tithe counters. If you do, **push** the chosen fighter up to 2 hexes towards the nearest fighter from an enemy warband instead.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2833	NM113	Domain of Blood	Gorechosen of Dromm	Ploy		Domain of Blood	Gorechosen of Dromm	Ploy	-	**Domain, Prayer** \n Fighters cannot be healed or **driven back**. \n This effect **persists** until the end of the next activation, or until another **Domain** gambit is played. \n When you play this card, you can **remove** one blood tithe counter from a friendly Dromm. If you do, this effect **persists** until the end of the round, or until another **Domain** gambit is played.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2834	NM114	Domain of Fury	Gorechosen of Dromm	Ploy		Domain of Fury	Gorechosen of Dromm	Ploy	-	**Domain, Prayer** \n When a fighter begins a **Move action**, that **Move action** cannot end further from the closest enemy fighter. This effect **persists** until the end of the next activation, or until another **Domain** gambit is played. When you play this card, you can **remove** one blood tithe counter from a friendly Dromm. If you do, this effect **persists** until the end of the next activation, or until another **Domain** gambit is played.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2835	NM115	Domain of Wrath	Gorechosen of Dromm	Ploy		Domain of Wrath	Gorechosen of Dromm	Ploy	-	**Domain, Prayer** \n When activated, fighters must make a **Charge action** if they can. This effect **persists** until the end of the next activation, or until another **Domain** gambit is played. \n When you play this card, you can **remove** one blood tithe counter from a friendly Dromm. If you do, this effect **persists** until the end of the round, or until another **Domain** gambit is played.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2836	NM116	Overhead Smash	Gorechosen of Dromm	Ploy		Overhead Smash	Gorechosen of Dromm	Ploy	-	Play this only in a power step following your activation. You cannot play this in your last power step of the round. **Choose** a fighter adjacent to a friendly Gorehulk. At the start of your next activation, **deal** 2 damage to the chosen fighter if they are adjacent to a friendly Gorehulk. When this card **deals** damage, you can **remove** one blood tithe counter from a friendly Gorehulk. If you do, this card **deals** 3 damage to the chosen fighter instead.	-	-	The Gorehulk	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2837	NM117	Skin of Brass	Gorechosen of Dromm	Ploy		Skin of Brass	Gorechosen of Dromm	Ploy	-	**Prayer** \n **Choose** one friendly fighter. \n -1 Damage to **Attack actions** that target then chosen fighter, to a minimum of 1. \n This effect **persists** until the end of the round or until the chosen fighter is **dealt** damage.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2838	NM118	Wound the Realm	Gorechosen of Dromm	Ploy		Wound the Realm	Gorechosen of Dromm	Ploy	-	**Prayer** \n **Choose** one fighter within 1 hex of no one's territory. **Deal** 1 damage to the chosen fighter. When you play this card you can **remove** all blood tithe counters (at least one) from a friendly Dromm. If you do, **deal** 1 damage to each fighter within 1 hex of no one's territory instead.	-	-	Dromm, Wounder of Worlds	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2839	NM119	Aura of Wrath	Gorechosen of Dromm	Upgrade		Aura of Wrath	Gorechosen of Dromm	Upgrade	-	Fighters within 2 hexes of this fighter cannot be **driven back**.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2840	NM120	Bloody Worshipper	Gorechosen of Dromm	Upgrade		Bloody Worshipper	Gorechosen of Dromm	Upgrade	-	At the start of each round, **give** this fighter one blood tithe counter.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2841	NM121	Crazed Rampager	Gorechosen of Dromm	Upgrade		Crazed Rampager	Gorechosen of Dromm	Upgrade	-	+2 Move while this fighter is making a **Charge action**.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2842	NM122	Final Frenzy	Gorechosen of Dromm	Upgrade		Final Frenzy	Gorechosen of Dromm	Upgrade	-	This fighter cannot be taken out of action. This effect does not prevent damage being **dealt** to this fighter. \n At the end of the action phase, **break** this card. When this card is **broken** this fighter is taken out of action.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2843	NM123	Paragon of Slaughter	Gorechosen of Dromm	Upgrade		Paragon of Slaughter	Gorechosen of Dromm	Upgrade	-	In the declare Attack action step of this fighter's Range 1 or Range 2 **Attack action**, you can **remove** one of this fighter's blood tithe counters. If you do, when that **Attack action** succeeds, pick one: **Heal** (1) this fighter or **draw** one power card.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2844	NM124	Powerful Hatred	Gorechosen of Dromm	Upgrade		Powerful Hatred	Gorechosen of Dromm	Upgrade	-	This fighter is considered to be a **supporting** fighter for friendly **Attack actions** made within X hexes, where X is the number of blood tithe counters on this fighter card.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2845	NM125	Retaliate	Gorechosen of Dromm	Upgrade		Retaliate	Gorechosen of Dromm	Upgrade	-	**Reaction:** Use this during a successful **Attack action** that targets this fighter, after the out of action check. This fighter makes a Range 1 or Range 2 **Attack action**, then **break** this card. It must target the attacker. The attacker cannot be **driven back** by this **Attack action**.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2846	NM126	Sharpened by Rage	Gorechosen of Dromm	Upgrade		Sharpened by Rage	Gorechosen of Dromm	Upgrade	-	In the declare Attack action step, you can remove one of this fighter's blood tithe counters. If you do, pick one of **Cleave, Ensnare** or **Knockback** 1. This fighter's Range 1 and Range 2 **Attack actions** have that ability until that **Attack action** is resolved.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2847	NM127	White-hot Anger	Gorechosen of Dromm	Upgrade		White-hot Anger	Gorechosen of Dromm	Upgrade	-	**Reaction:** Use this after a friendly fighter's successful Range 1 or Range 2 **Attack action**. Enemy warbands treat hexes adjacent to this fighter as **lethal** hexes, in addition to other hex types. This effect **persists** until the end of the round.	-	-	Skullgrinder Herax	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2848	NM128	Wrath Incarnate	Gorechosen of Dromm	Upgrade		Wrath Incarnate	Gorechosen of Dromm	Upgrade	-	This fighter has the following cumulative abilities, determined by how many blood tithe counters they have. \n 1+: This fighter cannot be **driven back** \n 2+: +1 Move \n 3+: +1 Damage to this fighter's Range 1 or Range 2 **Attack actions**.	-	-	-	Gorechosen of Dromm expansion	-	VVV	N	-	-	-	-	-	-	0
Nethermaze	2849	NM129	Bastion of Light	Order	Objective	1	Bastion of Light	Order	Objective	1	**Dual:** Score this in an end phase if: \n Your **leader** is holding an objective that is not in your territory \n *And:* Your **leader** is Inspired.	1	End	-	Hexbane's Hunters expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2850	NM130	Loyal Service	Order	Objective	1	Loyal Service	Order	Objective	1	**Surge, Hybrid:** Score this immediately after: \n An enemy fighter's failed **Attack action**, if their target had one or more **supporting** fighters \n *Or:* A friendly **companion's Attack action** that takes the target out of action.	1	Surge	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2851	NM131	Ordered Defence	Order	Objective	2	Ordered Defence	Order	Objective	2	**Dual:** Score this in an end phase if \n There are two or more surviving friendly fighters \n *And:* Each surviving friendly fighter has one or more Guard tokens.	2	End	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2852	NM132	Shaken, Yet Unmoved	Order	Objective	1	Shaken, Yet Unmoved	Order	Objective	1	**Surge, Dual:** Score this immediately after: \n A successful **Attack action** that targeted a friendly fighter \n *If:* That fighter was not **trapped** or **pushed** during that **Attack action** and that fighter is on the battlefield.	1	Surge	-	Gorechosen of Dromm expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2853	NM133	Unsanctioned	Order	Objective	2	Unsanctioned	Order	Objective	2	**Hybrid:** Score this in an end phase if: \n Each surviving enemy fighter is in enemy territory \n *Or:* One or more enemy **wizards** are out of action.	2	End	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2854	NM134	Defend! Defend!	Order	Ploy		Defend! Defend!	Order	Ploy	-	**Choose** up to two friendly fighters with no Move or Charge tokens. **Give** each chosen fighter one Guard token. Then **stagger** each enemy fighter adjacent to one or more of the chosen fighters.	-	-	-	Gorechosen of Dromm expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2855	NM135	Disciplined Defence	Order	Ploy		Disciplined Defence	Order	Ploy	-	**Reaction:** Play this after a failed **Attack action** that targeted a friendly fighter. Pick one: **give** that friendly fighter one Guard token or **remove** one Move token from that fighter.	-	-	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2856	NM136	Disciplined Strike	Order	Ploy		Disciplined Strike	Order	Ploy	-	The first **Attack action** made by a friendly fighter in the next activation step has **Innate** (:atSup1:). If that fighter is an **assassin**, that fighter is considered to have one additional **supporting** fighter.	-	-	-	Hexbane's Hunters expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2857	NM137	Martial Discipline	Order	Ploy		Martial Discipline	Order	Ploy	-	In the next activation step, you can **re-roll** results of :atSup1: and :atSup2: in friendly fighters' attack and defence rolls.	-	-	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2858	NM138	Shaft of Light	Order	Ploy		Shaft of Light	Order	Ploy	-	Pick one feature token that is not an objective token and is within 3 hexes of one or more friendly fighters. Flip that token.	-	-	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2859	NM139	Banishing Light	Order	Upgrade		Banishing Light	Order	Upgrade	-	**Reaction:** After this fighter's activation, you can flip one or more feature tokens that are not objective tokens and that are within 1 hex of this fighter.	-	-	-	Nethermaze core set	-	RRV	N	-	-	-	Rotated	-	-	0
Nethermaze	2860	NM140	Brigade Strength	Order	Upgrade		Brigade Strength	Order	Upgrade	-	When this fighter makes an attack roll with three or more dice, this fighter is considered to have one additional **supporting** fighter. \n +1 Dice to this fighter's Range 1 **Attack actions** if this fighter is a **brawler**.	-	-	-	Nethermaze core set	RR-	RRV	N	-	Restricted	-	Rotated	-	-	0
Nethermaze	2861	NM141	Channelled Force	Order	Upgrade		Channelled Force	Order	Upgrade	-	**Spell Attack action** \n [:Hex: 1 - :MagChannel: - - :boom: 2] \n **Backlash** cannot **deal** damage to this fighter.	-	-	Wizard	Hexbane's Hunters expansion	-	RRV	N	-	-	-	Rotated	-	-	0
