Set	ID	Number	Name	Faction	Type	Glory	Name	Faction	Type	Glory	Description	Glory	ObjType	Restrictions	Set	Status	OrganisedPlay	WUOnline	Forsaken	Restricted	Forsaken (Relic)	Rotated	uFAQ	Tags	HotCount
Beastgrave	1613	B375	Unnatural Truce	Universal	Ploy		Unnatural Truce	Universal	Ploy	-	**Draw** up to two power cards. Each other player **draws** up to one power card.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1614	B376	Vicious Beast	Universal	Ploy		Vicious Beast	Universal	Ploy	-	**Place** the scatter token on a **lethal** hex, then do the following twice. **Scatter 1** from that hex: any fighter in the **end hex** is **dealt** 1 damage.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1615	B377	Victimise	Universal	Ploy		Victimise	Universal	Ploy	-	+1 Dice to the first Range 1 or Range 2 **Attack action** made by a friendly fighter in the next activation. If that **Attack action** targets a **Quarry** you can **re-roll** any number of attack dice in the attack roll for that **Attack action**.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1616	B378	Wildform	Universal	Spell		Wildform	Universal	Spell	-	**Spell:** This spell is **cast** if there are two or more of the same symbol in the casting roll. If this spell is **cast**, +1 Damage to the caster's Range 1 and Range 2 **Attack actions**, and they gain one or more of the following, corresponding to the symbols in the roll. \n **2+** :MagChannel: : +1 Move \n **2+** :MagFocus: : +1 Wounds \n **2+** :MagCrit: : +1 Defence \n This spell **persists** until the caster is taken out of action.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1617	B379	Abasoth's Auto-immolation	Universal	Upgrade		Abasoth's Auto-immolation	Universal	Upgrade	-	**Lost Page** \n **Spell Reaction (:MagFocus:):** Use this during an enemy fighter's Range 1 **Attack action** that **deals** enough damage to take this fighter out of action, after the deal damage step. If **cast**, roll a number of attack dice equal to this fighter's Wounds characteristic. **Deal** 1 damage to their attacker for each roll of :atSmash: or :atCrit:.	-	-	Wizard	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1618	B380	Amberbone Axe	Universal	Upgrade		Amberbone Axe	Universal	Upgrade	-	[:Hex: 3 - :atSmash: 2 - :boom: 1] \n After this fighter makes this **Attack action**, **discard** this card. \n [:Hex: 1 - :atSmash: 2 - :boom: 2] If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1619	B381	Amberbone Dagger	Universal	Upgrade		Amberbone Dagger	Universal	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 2] \n If there are one or more :atCrit: in the attack roll, this **Attack action** has **Cleave**. If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1620	B382	Amberbone Hammer	Universal	Upgrade		Amberbone Hammer	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2 -(Knockback 1)-] \n If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1621	B383	Amberbone Mace	Universal	Upgrade		Amberbone Mace	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n You can **re-roll** any number of dice in the attack roll. If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1622	B384	Amberbone Spear	Universal	Upgrade		Amberbone Spear	Universal	Upgrade	-	[:Hex: 2 - :atSmash: 2 - :boom: 2] \n If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1623	B385	Amberbone Sword	Universal	Upgrade		Amberbone Sword	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 3 - :boom: 2] \n If this **Attack action** takes an enemy fighter out of action, **discard** this card and gain 1 glory point.	-	-	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1624	B386	Avatar of the Ur-grub	Universal	Upgrade		Avatar of the Ur-grub	Universal	Upgrade	-	This card cannot be included in your deck. \n This card cannot be removed from this fighter. \n This fighter is a **Quarry**. \n This fighter's Range 1 and Range 2 **Attack actions** have +1 Damage and **Ensnare**. \n **Reaction:** After this fighter's successful Range 1 or Range 2 **Attack action**, **Heal** (1) this fighter.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1625	B387	Barb-laden Net	Universal	Upgrade		Barb-laden Net	Universal	Upgrade	-	[:Hex: 2 - :atFury: 3 - :boom: 1] \n If this **Attack action** is successful, **give** the target one Charge token and **discard** this card.	-	-	Hunter	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1626	B388	Binding Chain	Universal	Upgrade		Binding Chain	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2 -(Combo)-] 	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1627	B389	Bloodthief	Universal	Upgrade		Bloodthief	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n **Reaction:** After this **Attack action**, if it succeeded, **Heal** (2) this fighter and **discard** this card.	-	-	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1628	B390	Bloody Axe	Universal	Upgrade		Bloody Axe	Universal	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 2] \n If this fighter has 2 or more wound tokens, double the Damage characteristic of this **Attack action**.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1629	B391	Caltrops	Universal	Upgrade		Caltrops	Universal	Upgrade	-	**Reaction:** During a Range 1 **Attack action**, after this fighter is **driven back**, but before they are **dealt** damage by any **lethal** hexes, their attacker is **dealt** 1 damage.	-	-	-	Beastgrave core set	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1630	B392	Claws of the Ur-grub	Universal	Upgrade		Claws of the Ur-grub	Universal	Upgrade	-	**Ur-grub Aspect** \n This fighter's Range 1 **Attack actions** have **Ensnare**.	-	-	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1631	B393	Cryptic Companion	Universal	Upgrade		Cryptic Companion	Universal	Upgrade	-	This fighter is a **Quarry**. If this fighter is a **Quarry** and is holding an objective at the end of an action phase, gain 1 glory point.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1632	B394	Cursed Blade	Universal	Upgrade		Cursed Blade	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 3] \n +1 Move \n You must activate this fighter in your first activation each round. At the start of this fighter's activation, **deal** 1 damage to them. After their activation, **give** them one Charge token.	-	-	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1633	B395	Finishing Blow	Universal	Upgrade		Finishing Blow	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n **Reaction:** After this fighter's successful **Attack action** with **Combo**, make this **Attack action**. It must target the same fighter. +2 Damage to this **Attack action** when made in this way.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1634	B396	Great Fortitude	Universal	Upgrade		Great Fortitude	Universal	Upgrade	-	+1 Wounds.	-	-	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	9
Beastgrave	1635	B397	Great Speed	Universal	Upgrade		Great Speed	Universal	Upgrade	-	+1 Move.	-	-	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	0
Beastgrave	1636	B398	Great Strength	Universal	Upgrade		Great Strength	Universal	Upgrade	-	+1 Damage to this fighter's Range 1 and Range 2 **Attack actions**.	-	-	-	Beastgrave core set	-	VVV	N	-	-	-	-	-	BGduplicate	15
Beastgrave	1637	B399	Greedy Gauntlet	Universal	Upgrade		Greedy Gauntlet	Universal	Upgrade	-	**Reaction:** After this fighter's activation, **deal** 1 damage to this fighter and place one Sacrifice counter on this card. +1 Damage to this fighter's Range 1 or Range 2 **Attack actions** for each Sacrifice counter on this card.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1638	B400	Hidden Presence	Universal	Upgrade		Hidden Presence	Universal	Upgrade	-	This fighter is a **Quarry**. If this fighter is a **Quarry**, players cannot **choose** this fighter when a gambit is played.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1639	B401	Hungry Realmstone	Universal	Upgrade		Hungry Realmstone	Universal	Upgrade	-	**Reaction:** After an activation, place one Potency counter on this card and lose one glory point. \n +1 Damage to this fighter's Range 1 and Range 2 **Attack actions** for each Potency counter on this card.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1640	B402	Hunter's Caution	Universal	Upgrade		Hunter's Caution	Universal	Upgrade	-	This fighter is a **Hunter**. If this fighter is the target of a **Quarry's Attack action**, you can **re-roll** one dice in the defence roll.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1641	B403	Hunter's Reflexes	Universal	Upgrade		Hunter's Reflexes	Universal	Upgrade	-	This fighter is a **Hunter**. \n **Reaction:** Use this after an enemy fighter's activation, if that fighter is a **Quarry**. **Push** this fighter 1 hex closer to that enemy fighter.	-	-	-	The Grymwatch expansion	--B	RRN	N	-	-	Forsaken	Rotated	-	-	0
Beastgrave	1642	B404	Hunter's Talisman	Universal	Upgrade		Hunter's Talisman	Universal	Upgrade	-	+1 Dice to this fighter's **Attack actions**. If the target is a **Quarry**, you can **re-roll** one attack dice in the attack roll.	-	-	Hunter	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1643	B405	Hunter's Will	Universal	Upgrade		Hunter's Will	Universal	Upgrade	-	**Reaction:** After a **Quarry** moves or is **pushed** from an adjacent hex, **push** this fighter by the shortest route so that they are adjacent to that **Quarry**. If you cannot, this fighter is not **pushed**.	-	-	Hunter	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1644	B406	Hunting Companion	Universal	Upgrade		Hunting Companion	Universal	Upgrade	-	**Reaction:** During this fighter's successful Range 1 or Range 2 **Attack action** in which you rolled one or more :atSup2: in the attack roll, after the deal damage step, the target is **dealt** 1 damage.	-	-	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1645	B407	Iara's Instant Shield	Universal	Upgrade		Iara's Instant Shield	Universal	Upgrade	-	**Lost Page** \n **Spell Reaction (:MagFocus:):** Use this during an **Attack action** that targets this fighter, after the attack roll. If **cast**, you can **re-roll** any number of dice in the defence roll for that **Attack action**.	-	-	Wizard	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1646	B408	Inescapable Blow	Universal	Upgrade		Inescapable Blow	Universal	Upgrade	-	[:Hex: 1 - :atSmash: 2 - :boom: 2] \n **Reaction:** After this fighter's successful **Attack action** with **Combo**, make this **Attack action**. It must target the same fighter and has **Cleave** and **Ensnare**.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1647	B409	Jared's Spirited Sphere	Universal	Upgrade		Jared's Spirited Sphere	Universal	Upgrade	-	**Lost page** \n [:Hex: 3 - :MagFocus: - - :boom: 1 -(Ensnare)-]	-	-	Wizard	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1648	B410	Keila's Choking Coil	Universal	Upgrade		Keila's Choking Coil	Universal	Upgrade	-	**Lost page** \n [:Hex: 3 - :MagFocus: - - :boom: 1] \n On a **critical hit**, this **Attack action** has +1 Damage.	-	-	Wizard	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1649	B411	Larval Lance	Universal	Upgrade		Larval Lance	Universal	Upgrade	-	[:Hex: 2 - :atSmash: - - :boom: -] \n This **Attack action's** Dice and Damage characteristics are equal to the current round number (e.g. 1 in the first round). They cannot be modified.	-	-	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1650	B412	Lethal Snares	Universal	Upgrade		Lethal Snares	Universal	Upgrade	-	**Reaction:** After this fighter ends a **push** or a **Move action** in a hex that contains a feature token, or is **placed** in a hex that contains a feature token, flip that token.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1651	B413	Mandibles of the Ur-grub	Universal	Upgrade		Mandibles of the Ur-grub	Universal	Upgrade	-	**Ur-grub Aspect** \n **Reaction:** After this fighter's successful Range 1 **Attack action**, **Heal (1)** this fighter.	-	-	-	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1652	B414	Mazzig's Many Legs	Universal	Upgrade		Mazzig's Many Legs	Universal	Upgrade	-	**Lost Page** \n **Spell action (:MagChannel:):** If **cast**, **choose** another friendly fighter within 2 hexes of the caster. **Push** the chosen fighter up to 2 hexes.	-	-	Wizard	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1653	B415	Opening Strike	Universal	Upgrade		Opening Strike	Universal	Upgrade	-	[:Hex: 1 - :atFury: 3 - :boom: 1 -(Combo)-]	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1654	B416	Predator's Trinket	Universal	Upgrade		Predator's Trinket	Universal	Upgrade	-	This fighter is a **Quarry**. If this fighter is a **Quarry**, this fighter's Range 1 or Range 2 **Attack actions** have **Cleave**.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1655	B417	Predatory Instinct	Universal	Upgrade		Predatory Instinct	Universal	Upgrade	-	This fighter is a **Hunter**. You can **re-roll** one dice in the attack rolls for this fighter's **Attack actions** that target a **Quarry**.	-	-	-	Beastgrave core set	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1656	B418	Prescient Blow	Universal	Upgrade		Prescient Blow	Universal	Upgrade	-	[:Hex: 1 - :atFury: 1 - :boom: 1 -(Combo)-] \n This **Attack action's** Dice characteristic cannot be modified. \n **Reaction:** During an **Attack action** that targets this fighter, before the attack roll, make this **Attack action**.	-	-	-	Morgok's Krushas expansion	--B	RRN	N	-	-	Forsaken	Rotated	-	-	0
Beastgrave	1657	B419	Prey's Cunning	Universal	Upgrade		Prey's Cunning	Universal	Upgrade	-	This fighter is a **Quarry**. If this fighter is a **Quarry**, this fighter cannot be **dealt** damage by Gambits.	-	-	-	The Wurmspat expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1658	B420	Quintok's Combative Cantrip	Universal	Upgrade		Quintok's Combative Cantrip	Universal	Upgrade	-	**Lost Page** \n **Spell Action (:MagFocus:):** If **cast**, **push** one adjacent enemy fighter up to 1 hex, then **give** the caster one Guard token, then **push** the caster up to 1 hex.	-	-	Wizard	Hrothgorn's Mantrappers expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1659	B421	Repeating Mirror	Universal	Upgrade		Repeating Mirror	Universal	Upgrade	-	**Reaction:** After an enemy **wizard casts** a spell (other than a **spell Attack action**), and that spell is resolved, resolve that spell again with the same casting roll result, but do so as if this fighter was the caster and a **wizard**. Then **discard** this card.	-	-	-	Rippa's Snarlfangs expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1660	B422	Shadeglass Band	Universal	Upgrade		Shadeglass Band	Universal	Upgrade	-	If there are one or more :atCrit: in this fighter's attack roll, place a Potency counter on this card. While there are one or more Potency counters on this card, you can **re-roll** one dice in this fighter's attack and defence rolls.	-	-	-	Morgwaeth's Blade-coven expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1661	B423	Soothing Companion	Universal	Upgrade		Soothing Companion	Universal	Upgrade	-	**Reaction:** After this fighter's activation, unless this fighter made one or more **Attack actions** in that activation, **Heal** (1) this fighter.	-	-	-	The Grymwatch expansion	-	RRV	N	-	-	-	Rotated	-	-	0
Beastgrave	1662	B424	Soulward Shard	Universal	Upgrade		Soulward Shard	Universal	Upgrade	-	**Reaction:** After an enemy **wizard casts** a spell, before it is resolved, pick one: this fighter is **dealt** 1 damage and the spell is not resolved, or this fighter is not **dealt** damage when the spell is resolved. Then **discard** this card.	-	-	-	Morgok's Krushas expansion	-	RRV	N	-	-	-	Rotated	-	-	0
